name_en,name_ja,name_fr,name_it,name_de,name_es,name_pt,name_pl,name_ru,name_ko,name_zh,name_ar
Dober Coil α,ドーベルコイルα,Boucle Dober α,Spira di Dober α,Dober-Hüftring α,Faja de Dober α,Cinturão de Dober α,Pas z dobera α,Доберовый пояс α,도베르코일α,杜賓腰甲α,لفيفة دوبر α
Dober Greaves α,ドーベルグリーヴα,Bottes Dober α,Schinieri di Dober α,Dober-Beinschienen α,Grebas de Dober α,Grevas de Dober α,Nagolenice z dobera α,Доберовые поножи α,도베르그리브α,杜賓護腿α,درع ساق دوبر α
Dober Helm β,ドーベルヘルムβ,Cornes Dober β,Elmo di Dober β,Dober-Helm β,Yelmo de Dober β,Elmo de Dober β,Hełm z dobera β,Доберовый шлем β,도베르헬름β,杜賓頭盔β,خوذة دوبر β
Dober Mail β,ドーベルメイルβ,Gilet Dober β,Cotta di Dober β,Dober-Panzerung β,Cota de Dober β,Armadura de Dober β,Kolczuga z dobera β,Доберовый доспех β,도베르메일β,杜賓鎧甲β,درع دوبر β
Dober Vambraces β,ドーベルアームβ,Avant-bras Dober β,Parabraccia di Dober β,Dober-Armschienen β,Brazales de Dober β,Avambraços de Dober β,Zarękawia z dobera β,Доберовые наручи β,도베르암β,杜賓腕甲β,درع ساعد دوبر β
Dober Coil β,ドーベルコイルβ,Boucle Dober β,Spira di Dober β,Dober-Hüftring β,Faja de Dober β,Cinturão de Dober β,Pas z dobera β,Доберовый пояс β,도베르코일β,杜賓腰甲β,لفيفة دوبر β
Dober Greaves β,ドーベルグリーヴβ,Bottes Dober β,Schinieri di Dober β,Dober-Beinschienen β,Grebas de Dober β,Grevas de Dober β,Nagolenice z dobera β,Доберовые поножи β,도베르그리브β,杜賓護腿β,درع ساق دوبر β
Death Stench Brain α,デスギアゲヒルα,Cerveau putride α,Cervello putrefatto α,Todesgestank-Hirn α,Cerebro pestilente α,Cérebro Putrefato α,Mózg rozkładu α,Капюшон зловония смерти α,데스기어게힐α,死神首腦α,درع رأس رائحة الموت α
Death Stench Muscle α,デスギアムスケルα,Muscle putride α,Muscolo putrefatto α,Todesgestank-Muskel α,Músculo pestilente α,Músculo Putrefato α,Mięsień rozkładu α,Доспех зловония смерти α,데스기어무스켈α,死神肌肉α,عضلة رائحة الموت α
Death Stench Grip α,デスギアファオストα,Étreinte putride α,Mani putrefatte α,Todesgestank-Klauen α,Zarpas pestilentes α,Garra Putrefata α,Chwyt rozkładu α,Наручи зловония смерти α,데스기어파오스트α,死神雙手α,قبضة رائحة الموت α
Death Stench Bowels α,デスギアナーベルα,Boyaux putrides α,Budella putrefatte α,Todesgestank-Gedärm α,Intestinos pestilentes α,Vísceras Putrefatas α,Jelita rozkładu α,Пояс зловония смерти α,데스기어네이블α,死神臍帶α,مصران رائحة الموت α
Death Stench Heel α,デスギアフェルゼα,Talon putride α,Tallone putrefatto α,Todesgestank-Ferse α,Talón pestilente α,Calcanhar Putrefato α,Pięta rozkładu α,Поножи зловония смерти α,데스기어페르제α,死神腳跟α,كعب رائحة الموت α
Death Stench Brain β,デスギアゲヒルβ,Cerveau putride β,Cervello putrefatto β,Todesgestank-Hirn β,Cerebro pestilente β,Cérebro Putrefato β,Mózg rozkładu β,Капюшон зловония смерти β,데스기어게힐β,死神首腦β,درع رأس رائحة الموت β
Death Stench Muscle β,デスギアムスケルβ,Muscle putride β,Muscolo putrefatto β,Todesgestank-Muskel β,Músculo pestilente β,Músculo Putrefato β,Mięsień rozkładu β,Доспех зловония смерти β,데스기어무스켈β,死神肌肉β,عضلة رائحة الموت β
Death Stench Grip β,デスギアファオストβ,Étreinte putride β,Mani putrefatte β,Todesgestank-Klauen β,Zarpas pestilentes β,Garra Putrefata β,Chwyt rozkładu β,Наручи зловония смерти β,데스기어파오스트β,死神雙手β,قبضة رائحة الموت β
Death Stench Bowels β,デスギアナーベルβ,Boyaux putrides β,Budella putrefatte β,Todesgestank-Gedärm β,Intestinos pestilentes β,Vísceras Putrefatas β,Jelita rozkładu β,Пояс зловония смерти β,데스기어네이블β,死神臍帶β,مصران رائحة الموت β
Death Stench Heel β,デスギアフェルゼβ,Talon putride β,Tallone putrefatto β,Todesgestank-Ferse β,Talón pestilente β,Calcanhar Putrefato β,Pięta rozkładu β,Поножи зловония смерти β,데스기어페르제β,死神腳跟β,كعب رائحة الموت β
Skull Mask α,スカルフェイスα,Visage de mort α,Maschera scheletrica α,Totenkopf α,Máscara calavérica α,Máscara Craniana α,Maska czaszki α,Маска черепа α,스컬페이스α,骷髏面罩α,قناع الجمجمة α
Nergigante Helm α,オーグヘルムα,Coiffe Nergigante α,Elmo di Nergigante α,Nergigante-Helm α,Yelmo de Nergigante α,Elmo de Nergigante α,Hełm z Nergiganta α,Нергигантовый шлем α,오그헬름α,戰紋頭盔α,خوذة نيرغي α
Nergigante Mail α,オーグメイルα,Corselet Nergigante α,Cotta di Nergigante α,Nergigante-Panzerung α,Cota de Nergigante α,Armadura de Nergigante α,Zbroja z Nergiganta α,Нергигантовый доспех α,오그메일α,戰紋鎧甲α,درع نيرغي α
Nergigante Vambraces α,オーグアームα,Avant-bras Nergigante α,Parabraccia di Nergigante α,Nergigante-Armschienen α,Brazales Nergigante α,Avambraços Nergigante α,Zarękawia z Nergiganta α,Нергигантовые наручи α,오그암α,戰紋腕甲α,درع ساعد نيرغي α
Nergigante Coil α,オーグコイルα,Tassette Nergigante α,Spira di Nergigante α,Nergigante-Hüftring α,Faja de Nergigante α,Cint. de Nergigante α,Pas z Nergiganta α,Нергигантовый пояс α,오그코일α,戰紋腰甲α,لفيفة نيرغي α
Nergigante Greaves α,オーググリーヴα,Jambières Nergigante α,Schinieri di Nergigante α,NergiganteBeinschienen α,Grebas de Nergigante α,Grevas de Nergigante α,Nogawice z Nergiganta α,Нергигантовые поножи α,오그그리브α,戰紋護腿α,درع ساق نيرغي α
Nergigante Helm β,オーグヘルムβ,Coiffe Nergigante β,Elmo di Nergigante β,Nergigante-Helm β,Yelmo de Nergigante β,Elmo de Nergigante β,Hełm z Nergiganta β,Нергигантовый шлем β,오그헬름β,戰紋頭盔β,خوذة نيرغي β
Nergigante Mail β,オーグメイルβ,Corselet Nergigante β,Cotta di Nergigante β,Nergigante-Panzerung β,Cota de Nergigante β,Armadura de Nergigante β,Zbroja z Nergiganta β,Нергигантовый доспех β,오그메일β,戰紋鎧甲β,درع نيرغي β
Nergigante Vambraces β,オーグアームβ,Avant-bras Nergigante β,Parabraccia di Nergigante β,Nergigante-Armschienen β,Brazales Nergigante β,Avambraços Nergigante β,Zarękawia z Nergiganta β,Нергигантовые наручи β,오그암β,戰紋腕甲β,درع ساعد نيرغي β
Nergigante Coil β,オーグコイルβ,Tassette Nergigante β,Spira di Nergigante β,Nergigante-Hüftring β,Faja de Nergigante β,Cint. de Nergigante β,Pas z Nergiganta β,Нергигантовый пояс β,오그코일β,戰紋腰甲β,لفيفة نيرغي β
Nergigante Greaves β,オーググリーヴβ,Jambières Nergigante β,Schinieri di Nergigante β,NergiganteBeinschienen β,Grebas de Nergigante β,Grevas de Nergigante β,Nogawice z Nergiganta β,Нергигантовые поножи β,오그그리브β,戰紋護腿β,درع ساق نيرغي β
Kaiser Crown α,カイザークラウンα,Couronne Kaiser α,Corona del Kaiser α,Kaiserkrone α,Corona de Káiser α,Coroa de Kaiser α,Korona monarchy α,Корона кайзера α,카이저크라운α,帝王皇冠α,تاج القيصر α
Kaiser Mail α,カイザーメイルα,Veste Kaiser α,Cotta del Kaiser α,Kaiser-Panzerung α,Cota de Káiser α,Armadura de Kaiser α,Zbroja monarchy α,Доспех кайзера α,카이저메일α,帝王鎧甲α,درع القيصر α
Kaiser Vambraces α,カイザーアームα,Poigne Kaiser α,Parabraccia del Kaiser α,Kaiser-Armschienen α,Brazales de Káiser α,Avambraços de Kaiser α,Zarękawia monarchy α,Наручи кайзера α,카이저암α,帝王腕甲α,درع ساعد القيصر α
Kaiser Coil α,カイザーコイルα,Tassette Kaiser α,Spira del Kaiser α,Kaiser-Hüftring α,Faja de Káiser α,Cinturão de Kaiser α,Pas monarchy α,Пояс кайзера α,카이저코일α,帝王腰甲α,لفيفة القيصر α
Kaiser Greaves α,カイザーグリーヴα,Cuissards Kaiser α,Schinieri del Kaiser α,Kaiser-Beinschienen α,Grebas de Káiser α,Grevas de Kaiser α,Nagolenice monarchy α,Поножи кайзера α,카이저그리브α,帝王護腿α,درع ساق القيصر α
Kaiser Crown β,カイザークラウンβ,Couronne Kaiser β,Corona del Kaiser β,Kaiserkrone β,Corona de Káiser β,Coroa de Kaiser β,Korona monarchy β,Корона кайзера β,카이저크라운β,帝王皇冠β,تاج القيصر β
Kaiser Mail β,カイザーメイルβ,Veste Kaiser β,Cotta del Kaiser β,Kaiser-Panzerung β,Cota de Káiser β,Armadura de Kaiser β,Zbroja monarchy β,Доспех кайзера β,카이저메일β,帝王鎧甲β,درع القيصر β
Kaiser Vambraces β,カイザーアームβ,Poigne Kaiser β,Parabraccia del Kaiser β,Kaiser-Armschienen β,Brazales de Káiser β,Avambraços de Kaiser β,Zarękawia monarchy β,Наручи кайзера β,카이저암β,帝王腕甲β,درع ساعد القيصر β
Kaiser Coil β,カイザーコイルβ,Tassette Kaiser β,Spira del Kaiser β,Kaiser-Hüftring β,Faja de Káiser β,Cinturão de Kaiser β,Pas monarchy β,Пояс кайзера β,카이저코일β,帝王腰甲β,لفيفة القيصر β
Kaiser Greaves β,カイザーグリーヴβ,Cuissards Kaiser β,Schinieri del Kaiser β,Kaiser-Beinschienen β,Grebas de Káiser β,Grevas de Kaiser β,Nagolenice monarchy β,Поножи кайзера α,카이저그리브β,帝王護腿β,درع ساق القيصر β
Kushala Glare α,クシャナアンクα,Regard Kushala α,Riverbero di Kushala α,Kushala-Glanz α,Mirada de Kushala α,Fulgor de Kushala α,Spojrzenie Kushali α,Шлем кушалы α,크샤나앵크α,鋼龍強力α,وهج كوشالا α
Kushala Cista α,クシャナディールα,Cista Kushala α,Cista di Kushala α,Kushala-Zista α,Quiste de Kushala α,Cista de Kushala α,Zbroja z Kushali α,Доспех кушалы α,크샤나딜α,鋼龍恐懼α,زرد كوشالا α
Kushala Grip α,クシャナハトゥーα,Poigne Kushala α,Mani di Kushala α,Kushala-Klauen α,Agarres de Kushala α,Garra de Kushala α,Chwyt Kushali α,Наручи кушалы α,크샤나하투α,鋼龍剛強α,قبضة كوشالا α
Kushala Cocoon α,クシャナアンダα,Cocon Kushala α,Bozzolo di Kushala α,Kushala-Kokon α,Capullo de Kushala α,Casulo de Kushala α,Kokon Kushali α,Кокон кушалы α,크샤나안다α,鋼龍安穩α,غلاف كوشالا α
Kushala Crus α,クシャナペイルα,Mollet Kushala α,Tibia di Kushala α,Kushala-Crus α,Perneras Kushala α,Crurais de Kushala α,Nogi Kushali α,Поножи кушалы α,크샤나페이르α,鋼龍踏實α,درع قصبة كوشالا α
Kushala Glare β,クシャナアンクβ,Regard Kushala β,Riverbero di Kushala β,Kushala-Glanz β,Mirada de Kushala β,Fulgor de Kushala β,Spojrzenie Kushali β,Шлем кушалы β,크샤나앵크β,鋼龍強力β,وهج كوشالا β
Kushala Cista β,クシャナディールβ,Cista Kushala β,Cista di Kushala β,Kushala-Zista β,Quiste de Kushala β,Cista de Kushala β,Zbroja z Kushali β,Доспех кушалы β,크샤나딜β,鋼龍恐懼β,زرد كوشالا β
Kushala Grip β,クシャナハトゥーβ,Poigne Kushala β,Mani di Kushala β,Kushala-Klauen β,Agarres de Kushala β,Garra de Kushala β,Chwyt Kushali β,Наручи кушалы β,크샤나하투β,鋼龍剛強β,قبضة كوشالا β
Kushala Cocoon β,クシャナアンダβ,Cocon Kushala β,Bozzolo di Kushala β,Kushala-Kokon β,Capullo de Kushala β,Casulo de Kushala β,Kokon Kushali β,Кокон кушалы β,크샤나안다β,鋼龍安穩β,غلاف كوشالا β
Kushala Crus β,クシャナペイルβ,Mollet Kushala β,Tibia di Kushala β,Kushala-Crus β,Perneras Kushala β,Crurais de Kushala β,Nogi Kushali β,Поножи кушалы β,크샤나페이르β,鋼龍踏實β,درع قصبة كوشالا β
Vaal Hazak Helm α,ウルズヘルムα,Heaume Vaal Hazak α,Elmo di Vaal Hazak α,Vaal-Hazak-Helm α,Yelmo de Vaal Hazak α,Elmo de Vaal Hazak α,Hełm z Vaal Hazaka α,Ваал-хазаковый шлем α,우르즈헬름α,烏爾德頭盔α,خوذة فال هازاك α
Vaal Hazak Mail α,ウルズメイルα,Cotte Vaal Hazak α,Cotta di Vaal Hazak α,Vaal-Hazak-Panzerung α,Cota de Vaal Hazak α,Armadura de Vaal Hazak α,Zbroja z Vaal Hazaka α,Ваал-хазаковый доспех α,우르즈메일α,烏爾德鎧甲α,درع فال هازاك α
Vaal Hazak Braces α,ウルズアームα,Avant-bras Vaal Hazak α,Parabraccia di Vaal Hazak α,Vaal-Hazak-Armschienen α,Brazales Vaal Hazak α,Braçadeiras Vaal Hazak α,Rękawy z Vaal Hazaka α,Ваал-хазаковые наручи α,우르즈암α,烏爾德腕甲α,دعامات فال هازاك α
Vaal Hazak Coil α,ウルズコイルα,Jupe Vaal Hazak α,Spira di Vaal Hazak α,Vaal-Hazak-Hüftring α,Faja de Vaal Hazak α,Cint. de Vaal Hazak α,Pas z Vaal Hazaka α,Ваал-хазаковый пояс α,우르즈코일α,烏爾德腰甲α,لفيفة فال هازاك α
Vaal Hazak Greaves α,ウルズグリーヴα,Cuissardes Vaal Hazak α,Schinieri di Vaal Hazak α,VaalHazak-Beinschienen α,Grebas de Vaal Hazak α,Grevas de Vaal Hazak α,Nagolenice z Vaala α,Ваал-хазаковые поножи α,우르즈그리브α,烏爾德護腿α,درع ساق فال هازاك α
Vaal Hazak Helm β,ウルズヘルムβ,Heaume Vaal Hazak β,Elmo di Vaal Hazak β,Vaal-Hazak-Helm β,Yelmo de Vaal Hazak β,Elmo de Vaal Hazak β,Hełm z Vaal Hazaka β,Ваал-хазаковый шлем β,우르즈헬름β,烏爾德頭盔β,خوذة فال هازاك β
Vaal Hazak Mail β,ウルズメイルβ,Cotte Vaal Hazak β,Cotta di Vaal Hazak β,Vaal-Hazak-Panzerung β,Cota de Vaal Hazak β,Armadura de Vaal Hazak β,Zbroja z Vaal Hazaka β,Ваал-хазаковый доспех β,우르즈메일β,烏爾德鎧甲β,درع فال هازاك β
Vaal Hazak Braces β,ウルズアームβ,Avant-bras Vaal Hazak β,Parabraccia di Vaal Hazak β,Vaal-Hazak-Armschienen β,Brazales Vaal Hazak β,Braçadeiras Vaal Hazak β,Rękawy z Vaal Hazaka β,Ваал-хазаковые наручи β,우르즈암β,烏爾德腕甲β,دعامات فال هازاك β
Vaal Hazak Coil β,ウルズコイルβ,Jupe Vaal Hazak β,Spira di Vaal Hazak β,Vaal-Hazak-Hüftring β,Faja de Vaal Hazak β,Cint. de Vaal Hazak β,Pas z Vaal Hazaka β,Ваал-хазаковый пояс β,우르즈코일β,烏爾德腰甲β,لفيفة فال هازاك β
Vaal Hazak Greaves β,ウルズグリーヴβ,Cuissardes Vaal Hazak β,Schinieri di Vaal Hazak β,VaalHazak-Beinschienen β,Grebas de Vaal Hazak β,Grevas de Vaal Hazak β,Nagolenice z Vaala β,Ваал-хазаковые поножи β,우르즈그리브β,烏爾德護腿β,درع ساق فال هازاك β
Kirin Horn α,キリンホーンα,Corne Kirin α,Corno di Kirin α,Kirin-Horn α,Cuerno de Kirin α,Chifre de Kirin α,Róg Kirina α,Рог кирина α,키린혼α,麒麟角α,قرن كيرين α
Kirin Jacket α,キリンベストα,Veste Kirin α,Pettino di Kirin α,Kirin-Jacke α,Chaqueta de Kirin α,Jaqueta de Kirin α,Kubrak z Kirina α,Куртка кирина α,키린베스트α,麒麟服飾α,سترة كيرين α
Kirin Longarms α,キリンアームロングα,Bras-longs Kirin α,Copribraccia di Kirin α,Kirin-Armstulpen α,Brazos de Kirin α,Braços Longos de Kirin α,Zarękawia z Kirina α,Наручи кирина α,키린롱암α,麒麟長腕甲α,درع ذراع كيرين الطويل α
Kirin Hoop α,キリンフープα,Ceinture Kirin α,Cerchio di Kirin α,Kirin-Reifen α,Aro de Kirin α,Argola de Kirin α,Obręcz z Kirina α,Обод кирина α,키린후프α,麒麟腰環α,حلقة كيرين α
Kirin Leg Guards α,キリンレガースα,Bottines Kirin α,Paragambe di Kirin α,Kirin-Beinschutz α,Perneras de Kirin α,Caneleiras de Kirin α,Nogawice z Kirina α,Поножи кирина α,키린레그가드α,麒麟護脛α,واقي ساق كيرين α
